1700.90771	1698.97925	0.000156395623076923
1700.90771	1697.05078	0.000185691807692308
1700.90771	1695.12231	0.000205558792307692
1700.90771	1693.19385	0.000216238061538462
1700.90771	1691.26538	0.000220843415384615
1700.90771	1689.33691	0.000222412984615385
1700.90771	1687.40845	0.000222509907692308
1700.90771	1685.47998	0.0002202782
1700.90771	1683.55151	0.000213248138461538
1700.90771	1681.62305	0.000203625676923077
1700.90771	1679.69458	0.000197200284615385
1700.90771	1677.76611	0.000193920330769231
1700.90771	1675.83765	0.000191661607692308
1700.90771	1673.90918	0.000188914438461538
1700.90771	1671.98071	0.000186089046153846
1700.90771	1670.05225	0.000183190107692308
1700.90771	1668.12378	0.000179083676923077
1700.90771	1666.19531	0.000173315030769231
1700.90771	1664.26685	0.000165037923076923
1700.90771	1662.33838	0.000152052476923077
1700.90771	1660.40991	0.000135738515384615
1700.90771	1658.48145	0.000120939369230769
1700.90771	1656.55298	0.000109245761538462
1700.90771	1654.62451	9.85883615384616E-05
1700.90771	1652.69604	8.79713384615385E-05
1700.90771	1650.76758	8.18029923076923E-05
1700.90771	1648.83911	8.05347461538461E-05
1700.90771	1646.91064	8.03121076923077E-05
1700.90771	1644.98218	7.73194153846154E-05
1700.90771	1643.05371	7.11742846153846E-05
1700.90771	1641.12524	6.50832230769231E-05
1700.90771	1639.19678	6.13213769230769E-05
1700.90771	1637.26831	5.92418692307692E-05
1700.90771	1635.33984	5.57876615384615E-05
1700.90771	1633.41138	5.17183384615385E-05
1700.90771	1631.48291	5.15573076923077E-05
1700.90771	1629.55444	5.67835384615385E-05
1700.90771	1627.62598	6.69949384615385E-05
1700.90771	1625.69751	8.02072769230769E-05
1700.90771	1623.76904	9.43226E-05
1700.90771	1621.84058	0.0001075492
1700.90771	1619.91211	0.000118189484615385
1700.90771	1617.98364	0.000126249030769231
1700.90771	1616.05518	0.000131165084615385
1700.90771	1614.12671	0.000132395853846154
1700.90771	1612.19824	0.000132744484615385
1700.90771	1610.26978	0.000134440884615385
1700.90771	1608.34131	0.000136979292307692
1700.90771	1606.41284	0.000138700453846154
1700.90771	1604.48438	0.000139453323076923
1700.90771	1602.55591	0.000141179415384615
1700.90771	1600.62744	0.000145910161538462
1698.97925	1700.90771	0.000156395623076923
1698.97925	1697.05078	0.000233202192307692
1698.97925	1695.12231	0.000258683392307692
1698.97925	1693.19385	0.000272340761538462
1698.97925	1691.26538	0.000278217938461538
1698.97925	1689.33691	0.000280233715384615
1698.97925	1687.40845	0.000280383246153846
1698.97925	1685.47998	0.000277564015384615
1698.97925	1683.55151	0.000268592661538462
1698.97925	1681.62305	0.000256298276923077
1698.97925	1679.69458	0.000248117007692308
1698.97925	1677.76611	0.000243948223076923
1698.97925	1675.83765	0.0002410211
1698.97925	1673.90918	0.000237433015384615
1698.97925	1671.98071	0.000233774738461538
1698.97925	1670.05225	0.000230081646153846
1698.97925	1668.12378	0.000224904453846154
1698.97925	1666.19531	0.000217654046153846
1698.97925	1664.26685	0.0002072398
1698.97925	1662.33838	0.000190840961538462
1698.97925	1660.40991	0.000170196492307692
1698.97925	1658.48145	0.000151523023076923
1698.97925	1656.55298	0.000136942138461538
1698.97925	1654.62451	0.000123958292307692
1698.97925	1652.69604	0.000111268638461538
1698.97925	1650.76758	0.000103977115384615
1698.97925	1648.83911	0.000102649923076923
1698.97925	1646.91064	0.000102653115384615
1698.97925	1644.98218	9.91605846153846E-05
1698.97925	1643.05371	9.16709076923077E-05
1698.97925	1641.12524	8.42612538461539E-05
1698.97925	1639.19678	7.97912461538462E-05
1698.97925	1637.26831	7.74404076923077E-05
1698.97925	1635.33984	7.34161923076923E-05
1698.97925	1633.41138	6.86698692307692E-05
1698.97925	1631.48291	6.89212769230769E-05
1698.97925	1629.55444	7.60708153846154E-05
1698.97925	1627.62598	8.95858384615384E-05
1698.97925	1625.69751	0.000106858823076923
1698.97925	1623.76904	0.000125213123076923
1698.97925	1621.84058	0.000142361530769231
1698.97925	1619.91211	0.000156076276923077
1698.97925	1617.98364	0.000166281246153846
1698.97925	1616.05518	0.000172197061538462
1698.97925	1614.12671	0.000173251784615385
